"Lon" "Lat" "Smith2014" "Smith2014.name"
"24003" 15.25 -4.25 1 "Tropical Rain Forest"
"24004" 15.25 -3.75 1 "Tropical Rain Forest"
"24005" 15.25 -3.25 1 "Tropical Rain Forest"
"24006" 15.25 -2.75 1 "Tropical Rain Forest"
"24007" 15.25 -2.25 1 "Tropical Rain Forest"
"24008" 15.25 -1.75 1 "Tropical Rain Forest"
"24009" 15.25 -1.25 1 "Tropical Rain Forest"
"24010" 15.25 -0.75 1 "Tropical Rain Forest"
"24011" 15.25 -0.25 1 "Tropical Rain Forest"
"24012" 15.25 0.25 1 "Tropical Rain Forest"
"24013" 15.25 0.75 1 "Tropical Rain Forest"
"24014" 15.25 1.25 1 "Tropical Rain Forest"
"24015" 15.25 1.75 1 "Tropical Rain Forest"
"24016" 15.25 2.25 1 "Tropical Rain Forest"
"24017" 15.25 2.75 1 "Tropical Rain Forest"
"24018" 15.25 3.25 1 "Tropical Rain Forest"
"24019" 15.25 3.75 1 "Tropical Rain Forest"
"24020" 15.25 4.25 1 "Tropical Rain Forest"
"24021" 15.25 4.75 1 "Tropical Rain Forest"
"24022" 15.25 5.25 1 "Tropical Rain Forest"
"24023" 15.25 5.75 1 "Tropical Rain Forest"
"24024" 15.25 6.25 1 "Tropical Rain Forest"
"24025" 15.25 6.75 1 "Tropical Rain Forest"
"24026" 15.25 7.25 1 "Tropical Rain Forest"
"24027" 15.25 7.75 1 "Tropical Rain Forest"
"24028" 15.25 8.25 1 "Tropical Rain Forest"
"24029" 15.25 8.75 1 "Tropical Rain Forest"
"24030" 15.25 9.25 1 "Tropical Rain Forest"
"24031" 15.25 9.75 10 "Xeric Woodland/Shrubland"
"24032" 15.25 10.25 11 "Moist Savanna"
"24033" 15.25 10.75 12 "Dry Savanna"
"24034" 15.25 11.25 12 "Dry Savanna"
"24035" 15.25 11.75 12 "Dry Savanna"
"24036" 15.25 12.25 12 "Dry Savanna"
"24037" 15.25 12.75 12 "Dry Savanna"
"24038" 15.25 13.25 12 "Dry Savanna"
"24039" 15.25 13.75 12 "Dry Savanna"
"24040" 15.25 14.25 12 "Dry Savanna"
"24041" 15.25 14.75 16 "Arid Shrubland/Steppe"
"24042" 15.25 15.25 16 "Arid Shrubland/Steppe"
"24043" 15.25 15.75 16 "Arid Shrubland/Steppe"
"24044" 15.25 16.25 16 "Arid Shrubland/Steppe"
"24045" 15.25 16.75 16 "Arid Shrubland/Steppe"
"24046" 15.25 17.25 17 "Desert"
"24047" 15.25 17.75 15 "Dry Grassland"
"24048" 15.25 18.25 15 "Dry Grassland"
"24049" 15.25 18.75 15 "Dry Grassland"
"24050" 15.25 19.25 15 "Dry Grassland"
"24051" 15.25 19.75 17 "Desert"
"24052" 15.25 20.25 17 "Desert"
"24053" 15.25 20.75 17 "Desert"
"24054" 15.25 21.25 17 "Desert"
"24055" 15.25 21.75 17 "Desert"
"24056" 15.25 22.25 17 "Desert"
"24057" 15.25 22.75 17 "Desert"
"24058" 15.25 23.25 17 "Desert"
"24059" 15.25 23.75 17 "Desert"
"24060" 15.25 24.25 17 "Desert"
"24061" 15.25 24.75 17 "Desert"
"24062" 15.25 25.25 17 "Desert"
"24063" 15.25 25.75 17 "Desert"
"24064" 15.25 26.25 17 "Desert"
"24065" 15.25 26.75 15 "Dry Grassland"
"24066" 15.25 27.25 15 "Dry Grassland"
"24067" 15.25 27.75 15 "Dry Grassland"
"24068" 15.25 28.25 15 "Dry Grassland"
"24069" 15.25 28.75 15 "Dry Grassland"
"24070" 15.25 29.25 15 "Dry Grassland"
"24071" 15.25 29.75 15 "Dry Grassland"
"24072" 15.25 30.25 15 "Dry Grassland"
"24073" 15.25 30.75 15 "Dry Grassland"
"24074" 15.25 31.25 15 "Dry Grassland"
"24075" 15.25 31.75 16 "Arid Shrubland/Steppe"
"24076" 15.25 32.25 16 "Arid Shrubland/Steppe"
"24077" 15.25 37.25 10 "Xeric Woodland/Shrubland"
"24078" 15.25 37.75 10 "Xeric Woodland/Shrubland"
"24079" 15.25 38.25 10 "Xeric Woodland/Shrubland"
"24080" 15.25 40.25 10 "Xeric Woodland/Shrubland"
"24081" 15.25 40.75 6 "Temperate Broadleaved Evergreen Forest"
"24082" 15.25 41.25 10 "Xeric Woodland/Shrubland"
"24083" 15.25 41.75 10 "Xeric Woodland/Shrubland"
"24084" 15.25 44.25 7 "Temperate Deciduous Forest"
"24085" 15.25 44.75 7 "Temperate Deciduous Forest"
"24086" 15.25 45.25 7 "Temperate Deciduous Forest"
"24087" 15.25 45.75 7 "Temperate Deciduous Forest"
"24088" 15.25 46.25 7 "Temperate Deciduous Forest"
"24089" 15.25 46.75 7 "Temperate Deciduous Forest"
"24090" 15.25 47.25 7 "Temperate Deciduous Forest"
"24091" 15.25 47.75 4 "Boreal Evergreen Forest/Woodland"
"24092" 15.25 48.25 7 "Temperate Deciduous Forest"
"24093" 15.25 48.75 7 "Temperate Deciduous Forest"
"24094" 15.25 49.25 7 "Temperate Deciduous Forest"
"24095" 15.25 49.75 7 "Temperate Deciduous Forest"
"24096" 15.25 50.25 7 "Temperate Deciduous Forest"
"24097" 15.25 50.75 7 "Temperate Deciduous Forest"
"24098" 15.25 51.25 7 "Temperate Deciduous Forest"
"24099" 15.25 51.75 7 "Temperate Deciduous Forest"
"24100" 15.25 52.25 7 "Temperate Deciduous Forest"
"24101" 15.25 52.75 7 "Temperate Deciduous Forest"
"24102" 15.25 53.25 7 "Temperate Deciduous Forest"
"24103" 15.25 53.75 7 "Temperate Deciduous Forest"
"24104" 15.25 56.25 8 "Temperate/Boreal Mixed Forest"
"24105" 15.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"24106" 15.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"24107" 15.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"24108" 15.25 58.25 7 "Temperate Deciduous Forest"
"24109" 15.25 58.75 7 "Temperate Deciduous Forest"
"24110" 15.25 59.25 7 "Temperate Deciduous Forest"
"24111" 15.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"24112" 15.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"24113" 15.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"24114" 15.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"24115" 15.25 61.75 4 "Boreal Evergreen Forest/Woodland"
"24116" 15.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"24117" 15.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"24118" 15.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"24119" 15.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"24120" 15.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"24121" 15.25 64.75 4 "Boreal Evergreen Forest/Woodland"
"24122" 15.25 65.25 4 "Boreal Evergreen Forest/Woodland"
"24123" 15.25 65.75 13 "Arctic/Alpine Tundra"
"24124" 15.25 66.25 13 "Arctic/Alpine Tundra"
"24125" 15.25 66.75 13 "Arctic/Alpine Tundra"
"24126" 15.25 67.25 4 "Boreal Evergreen Forest/Woodland"
"24127" 15.25 67.75 4 "Boreal Evergreen Forest/Woodland"
"24128" 15.25 68.25 4 "Boreal Evergreen Forest/Woodland"
"24129" 15.25 68.75 4 "Boreal Evergreen Forest/Woodland"
"24130" 15.25 77.25 17 "Desert"
"24131" 15.25 77.75 17 "Desert"
"24132" 15.25 78.25 17 "Desert"
"24133" 15.25 78.75 17 "Desert"
"24134" 15.75 -27.75 16 "Arid Shrubland/Steppe"
"24135" 15.75 -27.25 17 "Desert"
"24136" 15.75 -26.75 17 "Desert"
"24137" 15.75 -26.25 17 "Desert"
"24138" 15.75 -25.75 15 "Dry Grassland"
"24139" 15.75 -25.25 16 "Arid Shrubland/Steppe"
"24140" 15.75 -24.75 17 "Desert"
"24141" 15.75 -24.25 16 "Arid Shrubland/Steppe"
"24142" 15.75 -23.75 16 "Arid Shrubland/Steppe"
"24143" 15.75 -23.25 16 "Arid Shrubland/Steppe"
"24144" 15.75 -22.75 15 "Dry Grassland"
"24145" 15.75 -22.25 15 "Dry Grassland"
"24146" 15.75 -21.75 15 "Dry Grassland"
"24147" 15.75 -21.25 16 "Arid Shrubland/Steppe"
"24148" 15.75 -20.75 16 "Arid Shrubland/Steppe"
"24149" 15.75 -20.25 16 "Arid Shrubland/Steppe"
"24150" 15.75 -19.75 16 "Arid Shrubland/Steppe"
"24151" 15.75 -19.25 16 "Arid Shrubland/Steppe"
"24152" 15.75 -18.75 16 "Arid Shrubland/Steppe"
"24153" 15.75 -18.25 16 "Arid Shrubland/Steppe"
"24154" 15.75 -17.75 15 "Dry Grassland"
"24155" 15.75 -17.25 15 "Dry Grassland"
"24156" 15.75 -16.75 12 "Dry Savanna"
"24157" 15.75 -16.25 12 "Dry Savanna"
"24158" 15.75 -15.75 15 "Dry Grassland"
"24159" 15.75 -15.25 12 "Dry Savanna"
"24160" 15.75 -14.75 10 "Xeric Woodland/Shrubland"
"24161" 15.75 -14.25 10 "Xeric Woodland/Shrubland"
"24162" 15.75 -13.75 10 "Xeric Woodland/Shrubland"
"24163" 15.75 -13.25 6 "Temperate Broadleaved Evergreen Forest"
"24164" 15.75 -12.75 6 "Temperate Broadleaved Evergreen Forest"
"24165" 15.75 -12.25 3 "Tropical Seasonal Forest"
"24166" 15.75 -11.75 6 "Temperate Broadleaved Evergreen Forest"
"24167" 15.75 -11.25 6 "Temperate Broadleaved Evergreen Forest"
"24168" 15.75 -10.75 6 "Temperate Broadleaved Evergreen Forest"
"24169" 15.75 -10.25 1 "Tropical Rain Forest"
"24170" 15.75 -9.75 1 "Tropical Rain Forest"
"24171" 15.75 -9.25 1 "Tropical Rain Forest"
"24172" 15.75 -8.75 1 "Tropical Rain Forest"
"24173" 15.75 -8.25 1 "Tropical Rain Forest"
"24174" 15.75 -7.75 1 "Tropical Rain Forest"
"24175" 15.75 -7.25 1 "Tropical Rain Forest"
"24176" 15.75 -6.75 1 "Tropical Rain Forest"
"24177" 15.75 -6.25 1 "Tropical Rain Forest"
"24178" 15.75 -5.75 1 "Tropical Rain Forest"
"24179" 15.75 -5.25 1 "Tropical Rain Forest"
"24180" 15.75 -4.75 1 "Tropical Rain Forest"
"24181" 15.75 -4.25 1 "Tropical Rain Forest"
"24182" 15.75 -3.75 1 "Tropical Rain Forest"
"24183" 15.75 -3.25 1 "Tropical Rain Forest"
"24184" 15.75 -2.75 1 "Tropical Rain Forest"
"24185" 15.75 -2.25 1 "Tropical Rain Forest"
"24186" 15.75 -1.75 1 "Tropical Rain Forest"
"24187" 15.75 -1.25 1 "Tropical Rain Forest"
"24188" 15.75 -0.75 1 "Tropical Rain Forest"
"24189" 15.75 -0.25 1 "Tropical Rain Forest"
"24190" 15.75 0.25 1 "Tropical Rain Forest"
"24191" 15.75 0.75 1 "Tropical Rain Forest"
"24192" 15.75 1.25 1 "Tropical Rain Forest"
"24193" 15.75 1.75 1 "Tropical Rain Forest"
"24194" 15.75 2.25 1 "Tropical Rain Forest"
"24195" 15.75 2.75 1 "Tropical Rain Forest"
"24196" 15.75 3.25 1 "Tropical Rain Forest"
"24197" 15.75 3.75 1 "Tropical Rain Forest"
"24198" 15.75 4.25 1 "Tropical Rain Forest"
"24199" 15.75 4.75 1 "Tropical Rain Forest"
"24200" 15.75 5.25 1 "Tropical Rain Forest"
"24201" 15.75 5.75 1 "Tropical Rain Forest"
"24202" 15.75 6.25 1 "Tropical Rain Forest"
"24203" 15.75 6.75 1 "Tropical Rain Forest"
"24204" 15.75 7.25 1 "Tropical Rain Forest"
"24205" 15.75 7.75 1 "Tropical Rain Forest"
"24206" 15.75 8.25 1 "Tropical Rain Forest"
"24207" 15.75 8.75 1 "Tropical Rain Forest"
"24208" 15.75 9.25 2 "Tropical Deciduous Forest"
"24209" 15.75 9.75 10 "Xeric Woodland/Shrubland"
"24210" 15.75 10.25 12 "Dry Savanna"
"24211" 15.75 10.75 12 "Dry Savanna"
"24212" 15.75 11.25 12 "Dry Savanna"
"24213" 15.75 11.75 12 "Dry Savanna"
"24214" 15.75 12.25 12 "Dry Savanna"
"24215" 15.75 12.75 12 "Dry Savanna"
"24216" 15.75 13.25 12 "Dry Savanna"
"24217" 15.75 13.75 12 "Dry Savanna"
"24218" 15.75 14.25 12 "Dry Savanna"
"24219" 15.75 14.75 16 "Arid Shrubland/Steppe"
"24220" 15.75 15.25 16 "Arid Shrubland/Steppe"
"24221" 15.75 15.75 16 "Arid Shrubland/Steppe"
"24222" 15.75 16.25 16 "Arid Shrubland/Steppe"
"24223" 15.75 16.75 16 "Arid Shrubland/Steppe"
"24224" 15.75 17.25 17 "Desert"
"24225" 15.75 17.75 16 "Arid Shrubland/Steppe"
"24226" 15.75 18.25 15 "Dry Grassland"
"24227" 15.75 18.75 15 "Dry Grassland"
"24228" 15.75 19.25 15 "Dry Grassland"
"24229" 15.75 19.75 17 "Desert"
"24230" 15.75 20.25 17 "Desert"
"24231" 15.75 20.75 17 "Desert"
"24232" 15.75 21.25 17 "Desert"
"24233" 15.75 21.75 17 "Desert"
"24234" 15.75 22.25 17 "Desert"
"24235" 15.75 22.75 17 "Desert"
"24236" 15.75 23.25 17 "Desert"
"24237" 15.75 23.75 17 "Desert"
"24238" 15.75 24.25 17 "Desert"
"24239" 15.75 24.75 17 "Desert"
"24240" 15.75 25.25 17 "Desert"
"24241" 15.75 25.75 17 "Desert"
"24242" 15.75 26.25 17 "Desert"
"24243" 15.75 26.75 15 "Dry Grassland"
"24244" 15.75 27.25 15 "Dry Grassland"
"24245" 15.75 27.75 15 "Dry Grassland"
"24246" 15.75 28.25 15 "Dry Grassland"
"24247" 15.75 28.75 15 "Dry Grassland"
"24248" 15.75 29.25 15 "Dry Grassland"
"24249" 15.75 29.75 15 "Dry Grassland"
"24250" 15.75 30.25 15 "Dry Grassland"
"24251" 15.75 30.75 16 "Arid Shrubland/Steppe"
"24252" 15.75 31.25 16 "Arid Shrubland/Steppe"
"24253" 15.75 38.25 10 "Xeric Woodland/Shrubland"
"24254" 15.75 39.75 10 "Xeric Woodland/Shrubland"
"24255" 15.75 40.25 7 "Temperate Deciduous Forest"
"24256" 15.75 40.75 6 "Temperate Broadleaved Evergreen Forest"
"24257" 15.75 41.25 10 "Xeric Woodland/Shrubland"
"24258" 15.75 41.75 10 "Xeric Woodland/Shrubland"
"24259" 15.75 43.75 6 "Temperate Broadleaved Evergreen Forest"
"24260" 15.75 44.25 7 "Temperate Deciduous Forest"
"24261" 15.75 44.75 7 "Temperate Deciduous Forest"
"24262" 15.75 45.25 7 "Temperate Deciduous Forest"
"24263" 15.75 45.75 7 "Temperate Deciduous Forest"
"24264" 15.75 46.25 7 "Temperate Deciduous Forest"
"24265" 15.75 46.75 7 "Temperate Deciduous Forest"
"24266" 15.75 47.25 7 "Temperate Deciduous Forest"
"24267" 15.75 47.75 7 "Temperate Deciduous Forest"
"24268" 15.75 48.25 7 "Temperate Deciduous Forest"
"24269" 15.75 48.75 7 "Temperate Deciduous Forest"
"24270" 15.75 49.25 7 "Temperate Deciduous Forest"
"24271" 15.75 49.75 7 "Temperate Deciduous Forest"
"24272" 15.75 50.25 7 "Temperate Deciduous Forest"
"24273" 15.75 50.75 7 "Temperate Deciduous Forest"
"24274" 15.75 51.25 7 "Temperate Deciduous Forest"
"24275" 15.75 51.75 7 "Temperate Deciduous Forest"
"24276" 15.75 52.25 7 "Temperate Deciduous Forest"
"24277" 15.75 52.75 7 "Temperate Deciduous Forest"
"24278" 15.75 53.25 7 "Temperate Deciduous Forest"
"24279" 15.75 53.75 7 "Temperate Deciduous Forest"
"24280" 15.75 54.25 7 "Temperate Deciduous Forest"
"24281" 15.75 56.25 4 "Boreal Evergreen Forest/Woodland"
"24282" 15.75 56.75 4 "Boreal Evergreen Forest/Woodland"
"24283" 15.75 57.25 4 "Boreal Evergreen Forest/Woodland"
"24284" 15.75 57.75 7 "Temperate Deciduous Forest"
"24285" 15.75 58.25 7 "Temperate Deciduous Forest"
"24286" 15.75 58.75 7 "Temperate Deciduous Forest"
"24287" 15.75 59.25 7 "Temperate Deciduous Forest"
"24288" 15.75 59.75 4 "Boreal Evergreen Forest/Woodland"
"24289" 15.75 60.25 4 "Boreal Evergreen Forest/Woodland"
"24290" 15.75 60.75 4 "Boreal Evergreen Forest/Woodland"
"24291" 15.75 61.25 4 "Boreal Evergreen Forest/Woodland"
"24292" 15.75 61.75 4 "Boreal Evergreen Forest/Woodland"
"24293" 15.75 62.25 4 "Boreal Evergreen Forest/Woodland"
"24294" 15.75 62.75 4 "Boreal Evergreen Forest/Woodland"
"24295" 15.75 63.25 4 "Boreal Evergreen Forest/Woodland"
"24296" 15.75 63.75 4 "Boreal Evergreen Forest/Woodland"
"24297" 15.75 64.25 4 "Boreal Evergreen Forest/Woodland"
"24298" 15.75 64.75 4 "Boreal Evergreen Forest/Woodland"
"24299" 15.75 65.25 4 "Boreal Evergreen Forest/Woodland"
"24300" 15.75 65.75 4 "Boreal Evergreen Forest/Woodland"
"24301" 15.75 66.25 13 "Arctic/Alpine Tundra"
"24302" 15.75 66.75 13 "Arctic/Alpine Tundra"
"24303" 15.75 67.25 4 "Boreal Evergreen Forest/Woodland"
"24304" 15.75 67.75 4 "Boreal Evergreen Forest/Woodland"
"24305" 15.75 68.25 4 "Boreal Evergreen Forest/Woodland"
"24306" 15.75 68.75 4 "Boreal Evergreen Forest/Woodland"
"24307" 15.75 77.25 17 "Desert"
"24308" 15.75 77.75 17 "Desert"
"24309" 15.75 78.25 17 "Desert"
"24310" 15.75 78.75 17 "Desert"
"24311" 16.25 -28.25 15 "Dry Grassland"
"24312" 16.25 -27.75 15 "Dry Grassland"
"24313" 16.25 -27.25 15 "Dry Grassland"
"24314" 16.25 -26.75 15 "Dry Grassland"
"24315" 16.25 -26.25 15 "Dry Grassland"
"24316" 16.25 -25.75 15 "Dry Grassland"
"24317" 16.25 -25.25 15 "Dry Grassland"
"24318" 16.25 -24.75 15 "Dry Grassland"
"24319" 16.25 -24.25 15 "Dry Grassland"
"24320" 16.25 -23.75 15 "Dry Grassland"
"24321" 16.25 -23.25 15 "Dry Grassland"
"24322" 16.25 -22.75 16 "Arid Shrubland/Steppe"
"24323" 16.25 -22.25 16 "Arid Shrubland/Steppe"
"24324" 16.25 -21.75 16 "Arid Shrubland/Steppe"
"24325" 16.25 -21.25 16 "Arid Shrubland/Steppe"
"24326" 16.25 -20.75 16 "Arid Shrubland/Steppe"
"24327" 16.25 -20.25 16 "Arid Shrubland/Steppe"
"24328" 16.25 -19.75 16 "Arid Shrubland/Steppe"
"24329" 16.25 -19.25 16 "Arid Shrubland/Steppe"
"24330" 16.25 -18.75 16 "Arid Shrubland/Steppe"
"24331" 16.25 -18.25 16 "Arid Shrubland/Steppe"
"24332" 16.25 -17.75 15 "Dry Grassland"
"24333" 16.25 -17.25 15 "Dry Grassland"
"24334" 16.25 -16.75 15 "Dry Grassland"
"24335" 16.25 -16.25 15 "Dry Grassland"
"24336" 16.25 -15.75 10 "Xeric Woodland/Shrubland"
"24337" 16.25 -15.25 10 "Xeric Woodland/Shrubland"
"24338" 16.25 -14.75 10 "Xeric Woodland/Shrubland"
"24339" 16.25 -14.25 10 "Xeric Woodland/Shrubland"
"24340" 16.25 -13.75 10 "Xeric Woodland/Shrubland"
"24341" 16.25 -13.25 6 "Temperate Broadleaved Evergreen Forest"
"24342" 16.25 -12.75 6 "Temperate Broadleaved Evergreen Forest"
"24343" 16.25 -12.25 6 "Temperate Broadleaved Evergreen Forest"
"24344" 16.25 -11.75 6 "Temperate Broadleaved Evergreen Forest"
"24345" 16.25 -11.25 3 "Tropical Seasonal Forest"
"24346" 16.25 -10.75 1 "Tropical Rain Forest"
"24347" 16.25 -10.25 1 "Tropical Rain Forest"
"24348" 16.25 -9.75 1 "Tropical Rain Forest"
"24349" 16.25 -9.25 1 "Tropical Rain Forest"
"24350" 16.25 -8.75 1 "Tropical Rain Forest"
"24351" 16.25 -8.25 1 "Tropical Rain Forest"
"24352" 16.25 -7.75 1 "Tropical Rain Forest"
"24353" 16.25 -7.25 1 "Tropical Rain Forest"
"24354" 16.25 -6.75 1 "Tropical Rain Forest"
"24355" 16.25 -6.25 1 "Tropical Rain Forest"
"24356" 16.25 -5.75 1 "Tropical Rain Forest"
"24357" 16.25 -5.25 1 "Tropical Rain Forest"
"24358" 16.25 -4.75 1 "Tropical Rain Forest"
"24359" 16.25 -4.25 1 "Tropical Rain Forest"
"24360" 16.25 -3.75 1 "Tropical Rain Forest"
"24361" 16.25 -3.25 1 "Tropical Rain Forest"
"24362" 16.25 -2.75 1 "Tropical Rain Forest"
"24363" 16.25 -2.25 1 "Tropical Rain Forest"
"24364" 16.25 -1.75 1 "Tropical Rain Forest"
"24365" 16.25 -1.25 1 "Tropical Rain Forest"
"24366" 16.25 -0.75 1 "Tropical Rain Forest"
"24367" 16.25 -0.25 1 "Tropical Rain Forest"
"24368" 16.25 0.25 1 "Tropical Rain Forest"
"24369" 16.25 0.75 1 "Tropical Rain Forest"
"24370" 16.25 1.25 1 "Tropical Rain Forest"
"24371" 16.25 1.75 1 "Tropical Rain Forest"
"24372" 16.25 2.25 1 "Tropical Rain Forest"
"24373" 16.25 2.75 1 "Tropical Rain Forest"
"24374" 16.25 3.25 1 "Tropical Rain Forest"
"24375" 16.25 3.75 1 "Tropical Rain Forest"
"24376" 16.25 4.25 1 "Tropical Rain Forest"
"24377" 16.25 4.75 1 "Tropical Rain Forest"
"24378" 16.25 5.25 1 "Tropical Rain Forest"
"24379" 16.25 5.75 1 "Tropical Rain Forest"
"24380" 16.25 6.25 1 "Tropical Rain Forest"
"24381" 16.25 6.75 1 "Tropical Rain Forest"
"24382" 16.25 7.25 1 "Tropical Rain Forest"
"24383" 16.25 7.75 1 "Tropical Rain Forest"
"24384" 16.25 8.25 1 "Tropical Rain Forest"
"24385" 16.25 8.75 1 "Tropical Rain Forest"
"24386" 16.25 9.25 10 "Xeric Woodland/Shrubland"
"24387" 16.25 9.75 10 "Xeric Woodland/Shrubland"
"24388" 16.25 10.25 10 "Xeric Woodland/Shrubland"
"24389" 16.25 10.75 11 "Moist Savanna"
"24390" 16.25 11.25 12 "Dry Savanna"
"24391" 16.25 11.75 12 "Dry Savanna"
"24392" 16.25 12.25 12 "Dry Savanna"
"24393" 16.25 12.75 12 "Dry Savanna"
"24394" 16.25 13.25 12 "Dry Savanna"
"24395" 16.25 13.75 12 "Dry Savanna"
"24396" 16.25 14.25 12 "Dry Savanna"
"24397" 16.25 14.75 12 "Dry Savanna"
"24398" 16.25 15.25 16 "Arid Shrubland/Steppe"
"24399" 16.25 15.75 16 "Arid Shrubland/Steppe"
"24400" 16.25 16.25 16 "Arid Shrubland/Steppe"
"24401" 16.25 16.75 16 "Arid Shrubland/Steppe"
"24402" 16.25 17.25 17 "Desert"
"24403" 16.25 17.75 15 "Dry Grassland"
"24404" 16.25 18.25 15 "Dry Grassland"
"24405" 16.25 18.75 15 "Dry Grassland"
"24406" 16.25 19.25 15 "Dry Grassland"
"24407" 16.25 19.75 17 "Desert"
"24408" 16.25 20.25 17 "Desert"
"24409" 16.25 20.75 17 "Desert"
"24410" 16.25 21.25 17 "Desert"
"24411" 16.25 21.75 17 "Desert"
"24412" 16.25 22.25 17 "Desert"
"24413" 16.25 22.75 17 "Desert"
"24414" 16.25 23.25 17 "Desert"
"24415" 16.25 23.75 17 "Desert"
"24416" 16.25 24.25 17 "Desert"
"24417" 16.25 24.75 17 "Desert"
"24418" 16.25 25.25 17 "Desert"
"24419" 16.25 25.75 17 "Desert"
"24420" 16.25 26.25 15 "Dry Grassland"
"24421" 16.25 26.75 15 "Dry Grassland"
"24422" 16.25 27.25 15 "Dry Grassland"
"24423" 16.25 27.75 15 "Dry Grassland"
"24424" 16.25 28.25 15 "Dry Grassland"
"24425" 16.25 28.75 15 "Dry Grassland"
"24426" 16.25 29.25 15 "Dry Grassland"
"24427" 16.25 29.75 15 "Dry Grassland"
"24428" 16.25 30.25 15 "Dry Grassland"
"24429" 16.25 30.75 16 "Arid Shrubland/Steppe"
"24430" 16.25 31.25 16 "Arid Shrubland/Steppe"
"24431" 16.25 38.25 10 "Xeric Woodland/Shrubland"
"24432" 16.25 38.75 10 "Xeric Woodland/Shrubland"
"24433" 16.25 39.25 10 "Xeric Woodland/Shrubland"
"24434" 16.25 39.75 10 "Xeric Woodland/Shrubland"
"24435" 16.25 40.25 10 "Xeric Woodland/Shrubland"
"24436" 16.25 40.75 10 "Xeric Woodland/Shrubland"
"24437" 16.25 41.25 10 "Xeric Woodland/Shrubland"
"24438" 16.25 43.75 7 "Temperate Deciduous Forest"
"24439" 16.25 44.25 7 "Temperate Deciduous Forest"
"24440" 16.25 44.75 7 "Temperate Deciduous Forest"
"24441" 16.25 45.25 7 "Temperate Deciduous Forest"
"24442" 16.25 45.75 7 "Temperate Deciduous Forest"
"24443" 16.25 46.25 7 "Temperate Deciduous Forest"
"24444" 16.25 46.75 7 "Temperate Deciduous Forest"
"24445" 16.25 47.25 7 "Temperate Deciduous Forest"
"24446" 16.25 47.75 7 "Temperate Deciduous Forest"
"24447" 16.25 48.25 7 "Temperate Deciduous Forest"
"24448" 16.25 48.75 7 "Temperate Deciduous Forest"
"24449" 16.25 49.25 7 "Temperate Deciduous Forest"
"24450" 16.25 49.75 7 "Temperate Deciduous Forest"
"24451" 16.25 50.25 7 "Temperate Deciduous Forest"
"24452" 16.25 50.75 7 "Temperate Deciduous Forest"
"24453" 16.25 51.25 7 "Temperate Deciduous Forest"
"24454" 16.25 51.75 7 "Temperate Deciduous Forest"
"24455" 16.25 52.25 7 "Temperate Deciduous Forest"
"24456" 16.25 52.75 7 "Temperate Deciduous Forest"
"24457" 16.25 53.25 7 "Temperate Deciduous Forest"
"24458" 16.25 53.75 7 "Temperate Deciduous Forest"
"24459" 16.25 54.25 7 "Temperate Deciduous Forest"
"24460" 16.25 56.75 8 "Temperate/Boreal Mixed Forest"
"24461" 16.25 57.25 7 "Temperate Deciduous Forest"
"24462" 16.25 57.75 7 "Temperate Deciduous Forest"
"24463" 16.25 58.25 7 "Temperate Deciduous Forest"
"24464" 16.25 58.75 7 "Temperate Deciduous Forest"
"24465" 16.25 59.25 8 "Temperate/Boreal Mixed Forest"
"24466" 16.25 59.75 8 "Temperate/Boreal Mixed Forest"
"24467" 16.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"24468" 16.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"24469" 16.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"24470" 16.25 61.75 4 "Boreal Evergreen Forest/Woodland"
"24471" 16.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"24472" 16.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"24473" 16.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"24474" 16.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"24475" 16.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"24476" 16.25 64.75 4 "Boreal Evergreen Forest/Woodland"
"24477" 16.25 65.25 4 "Boreal Evergreen Forest/Woodland"
"24478" 16.25 65.75 4 "Boreal Evergreen Forest/Woodland"
"24479" 16.25 66.25 13 "Arctic/Alpine Tundra"
"24480" 16.25 66.75 13 "Arctic/Alpine Tundra"
"24481" 16.25 67.25 17 "Desert"
"24482" 16.25 67.75 4 "Boreal Evergreen Forest/Woodland"
"24483" 16.25 68.25 4 "Boreal Evergreen Forest/Woodland"
"24484" 16.25 68.75 4 "Boreal Evergreen Forest/Woodland"
"24485" 16.25 76.75 17 "Desert"
"24486" 16.25 78.25 17 "Desert"
"24487" 16.25 78.75 17 "Desert"
"24488" 16.75 -28.75 15 "Dry Grassland"
